"comid","group_code","group","pct_mean","ols_slope","ols_pvalue","mk_tau","mk_pvalue","sen_slope","trend_direction"
620864518,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620864518,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620864518,"D","Agricultura, silvicultura y ganaderia",7.46867659501731,-0.0319054591037876,0.0955812455505387,-0.143696092915414,0.199295621297412,-0.0273168066009615,"sin tendencia"
620864518,"E","Infraestructura antropica",0.256642296080827,0.00288239837202918,0.462555722532321,0.0428889832351286,0.708724899379543,0.000392119057993348,"sin tendencia"
620864518,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620864518,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620864518,"H","Cuerpos de agua",0.048931353981061,0.000348794194174045,0.62402437520933,0.213521312096839,0.0646460035022574,0.000548644410710866,"sin tendencia"
620864518,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620864518,"NAT","Cobertura natural",92.2746792074986,0.0290229734314622,0.154322395144783,0.205834943905864,0.0652326664522105,0.0278846238141089,"sin tendencia"
620865871,"A","Bosque natural",60.7655130326748,-0.525357260824815,1.69993624433298e-14,-0.694337800018334,4.21768972208298e-10,-0.508651383348388,"perdida"
620865871,"ANT","Uso antropico",37.6838491551644,0.500144406543108,1.0016009934094e-13,0.671020485838614,1.58359914181681e-09,0.481164999081541,"incremento"
620865871,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620865871,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620865871,"D","Agricultura, silvicultura y ganaderia",37.5334540754557,0.502742227816893,1.3752018092175e-13,0.665838860465343,2.11243889658372e-09,0.480951949992143,"incremento"
620865871,"E","Infraestructura antropica",0.136345135833835,-0.00410613335676029,0.0131746184109615,-0.146825438849562,0.19423599192056,-0.00139104501953386,"sin tendencia"
620865871,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620865871,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620865871,"H","Cuerpos de agua",1.55063946265727,0.0252128138921553,2.6368714966631e-08,0.45039114672323,5.3378844114969e-05,0.0242026359550882,"incremento"
620865871,"I","Acuicultura",0.014049943874852,0.00150831208297492,3.6329372323474e-05,0.397996170926101,0.00118779869811286,0,"perdida"
620865871,"NAT","Cobertura natural",62.3161524953321,-0.500144446932659,1.0016061095126e-13,-0.671020485838614,1.58359914181681e-09,-0.481165195616051,"perdida"
620865922,"A","Bosque natural",100,0,NA,NA,NA,0,"sin tendencia"
620865922,"ANT","Uso antropico",0,0,NA,NA,NA,0,"sin tendencia"
620865922,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620865922,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620865922,"D","Agricultura, silvicultura y ganaderia",0,0,NA,NA,NA,0,"sin tendencia"
620865922,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620865922,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620865922,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620865922,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620865922,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620865922,"NAT","Cobertura natural",100,0,NA,NA,NA,0,"sin tendencia"
620867267,"A","Bosque natural",99.3708315491676,0.00118894268379255,0.880461443540356,-0.332089988833992,0.00311504720587934,-0.0092538004672094,"perdida"
620867267,"ANT","Uso antropico",0.294368325412506,-0.0111686622517097,0.222938328497497,0.240340223470106,0.0409298371857636,0.00128632979258562,"incremento"
620867267,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620867267,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620867267,"D","Agricultura, silvicultura y ganaderia",0.0619426056800876,0.00262195954881661,0.000568071430385669,0.412388045835245,0.000470938623350819,0.00191252828309579,"incremento"
620867267,"E","Infraestructura antropica",0.232425719732418,-0.0137906218005263,0.119904294867956,-0.277230712046732,0.0345401072624158,0,"perdida"
620867267,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620867267,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620867267,"H","Cuerpos de agua",0.3347997169476,0.0099797406640973,7.58594224545372e-07,0.60051585096049,8.71931068947379e-08,0.0109833727280299,"incremento"
620867267,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620867267,"NAT","Cobertura natural",99.7056312661152,0.0111686833478897,0.222936305176124,-0.148849928268921,0.186803014816434,-0.00128614005800059,"sin tendencia"
620867284,"A","Bosque natural",99.9945116043091,0.000535453238137618,0.016988859060354,0.310316445417088,0.0202437444741189,0,"perdida"
620867284,"ANT","Uso antropico",0.0054884166456759,-0.000535455282504963,0.0169888590601493,-0.310316445417088,0.0202437444741189,0,"perdida"
620867284,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620867284,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620867284,"D","Agricultura, silvicultura y ganaderia",0,0,NA,NA,NA,0,"sin tendencia"
620867284,"E","Infraestructura antropica",0.0054884166456759,-0.000535455282504963,0.0169888590601493,-0.310316445417088,0.0202437444741189,0,"perdida"
620867284,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620867284,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620867284,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620867284,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620867284,"NAT","Cobertura natural",99.9945116043091,0.000535453238137618,0.016988859060354,0.310316445417088,0.0202437444741189,0,"perdida"
620868630,"A","Bosque natural",98.3606804907322,0.01392484885443,5.07916257574104e-05,0.386568271135368,0.000508911657167919,0.0109776014224027,"incremento"
620868630,"ANT","Uso antropico",1.14118309575133,-0.0241506444971736,8.73720838653021e-07,-0.554641432498572,5.96315564056984e-07,-0.0293233763621327,"perdida"
620868630,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620868630,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620868630,"D","Agricultura, silvicultura y ganaderia",1.13512180745602,-0.0232863707439956,9.69915534657613e-07,-0.554641432498572,5.96315564056984e-07,-0.0285061503139634,"perdida"
620868630,"E","Infraestructura antropica",0.0060612882953137,-0.000864273753177946,0.0162981000310596,-0.312147236790425,0.0199576283902411,0,"perdida"
620868630,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620868630,"G","Area no vegetada natural",0.00554919650312513,0.000812077537042699,0.0913759169214646,0.223606797749979,0.0997714364192216,0,"sin tendencia"
620868630,"H","Cuerpos de agua",0.492589668137953,0.00941385928275828,0.000373439567999612,0.422856307461781,0.000149183176984781,0.0121028953548685,"incremento"
620868630,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620868630,"NAT","Cobertura natural",98.8588193553733,0.0241507856742304,8.73611023060436e-07,0.554641432498572,5.96315564056984e-07,0.0293237566141396,"incremento"
620868655,"A","Bosque natural",89.9149887263775,-0.0427834999941522,0.415452015339087,-0.200134161930187,0.072493336942069,-0.109652210684397,"sin tendencia"
620868655,"ANT","Uso antropico",10.0850140443072,0.0427833985970624,0.415453210356379,0.200134161930187,0.072493336942069,0.109652648953829,"sin tendencia"
620868655,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620868655,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620868655,"D","Agricultura, silvicultura y ganaderia",5.48645751550794,-0.0135275744964103,0.772143889867935,0.0555210900838582,0.624261131484074,0.0194101153858124,"sin tendencia"
620868655,"E","Infraestructura antropica",4.59855652879924,0.0563109730934727,8.81479419085669e-06,0.491922356815601,1.12502780331458e-05,0.0512075300017991,"incremento"
620868655,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620868655,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620868655,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620868655,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620868655,"NAT","Cobertura natural",89.9149887263775,-0.0427834999941522,0.415452015339087,-0.200134161930187,0.072493336942069,-0.109652210684397,"sin tendencia"
620870019,"A","Bosque natural",0.110414233058691,-0.000385617090111313,0.309650294684169,-0.0884397544915823,0.445253981198793,-0.000160834781873305,"sin tendencia"
620870019,"ANT","Uso antropico",82.8835604712367,0.106847731441985,1.25987067662214e-15,0.725756003572672,4.94701002034754e-11,0.112163027127595,"incremento"
620870019,"B","Vegetacion altoandina",3.82045126520097,-0.111157325800599,1.0978643159154e-14,-0.761722672776274,5.24372427726716e-12,-0.10388657718784,"perdida"
620870019,"C","Otra formacion natural",13.1603268906474,0.00428670468630072,0.600428870163872,0.078355957907846,0.484424263686257,0.00423771611118833,"sin tendencia"
620870019,"D","Agricultura, silvicultura y ganaderia",24.2872871086001,0.0808446639082884,0.000638258931845354,0.340398833534085,0.00209446566707061,0.0827485488520487,"incremento"
620870019,"E","Infraestructura antropica",58.5962733626366,0.0260030675336966,0.178322093731968,0.0629416711063026,0.575913619893809,0.0165202671831285,"sin tendencia"
620870019,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620870019,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620870019,"H","Cuerpos de agua",0.0252430028558592,0.000408524738543441,0.16522677287027,0.176251582282314,0.166911840402176,0,"sin tendencia"
620870019,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620870019,"NAT","Cobertura natural",17.1164353917629,-0.106847713465866,1.25988442934742e-15,-0.725756003572672,4.94701002034754e-11,-0.112161935186166,"perdida"
620870031,"A","Bosque natural",99.641005396843,0.00967223134318059,0.000665506152728049,0.403094886815203,0.000275638677780397,0.0121717888211402,"incremento"
620870031,"ANT","Uso antropico",0.358997610310325,-0.00967227559247072,0.00066550869226212,-0.403094886815203,0.000275638677780397,-0.0121717034499087,"perdida"
620870031,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620870031,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620870031,"D","Agricultura, silvicultura y ganaderia",0.283995916688582,-0.00462184140690657,0.0258736684322976,-0.274310577928557,0.0134578568130889,-0.00532510583677017,"perdida"
620870031,"E","Infraestructura antropica",0.0750016936217435,-0.00505043418556416,0.00114904006139426,-0.470451465988679,6.57930593712389e-05,-0.00259354181418365,"perdida"
620870031,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620870031,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620870031,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620870031,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620870031,"NAT","Cobertura natural",99.641005396843,0.00967223134318059,0.000665506152728049,0.403094886815203,0.000275638677780397,0.0121717888211402,"incremento"
620871330,"A","Bosque natural",0.257827419554815,0.00168541209566045,0.00424465647620367,0.181887814285664,0.108848466212982,0.000772233906270531,"sin tendencia"
620871330,"ANT","Uso antropico",99.3033524649218,-0.0134771494247288,0.000106005890300273,-0.382542035345497,0.000538518578228608,-0.00721417558876804,"perdida"
620871330,"B","Vegetacion altoandina",0.0059385976055637,-0.000757644722661032,0.0329896814990613,-0.279289632917748,0.0376251757631451,0,"perdida"
620871330,"C","Otra formacion natural",0.432880909647792,0.012549499214031,4.72132550446777e-05,0.488048892154155,1.1479515266982e-05,0.00594329472873004,"incremento"
620871330,"D","Agricultura, silvicultura y ganaderia",96.5753521025181,-0.0278194206740572,2.5135915575925e-08,-0.653822665165469,3.22076529776609e-09,-0.0194236636161806,"perdida"
620871330,"E","Infraestructura antropica",2.72800036240369,0.0143422712493288,3.27060529585951e-10,0.578828761416306,1.8560593913906e-07,0.0120947442372284,"incremento"
620871330,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620871330,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620871330,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620871330,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620871330,"NAT","Cobertura natural",0.696646926808171,0.0134772665870304,0.000105997709104556,0.380463982079852,0.000586052126664092,0.00721409501831816,"incremento"
620871382,"A","Bosque natural",90.2310679852962,-0.0288085547218188,0.426528529567984,-0.0387608545591276,0.735153541974541,-0.0107880659967852,"sin tendencia"
620871382,"ANT","Uso antropico",9.23471686624736,0.0279796839538278,0.448423283591187,0.0335927406179106,0.77057783395524,0.00988288348560859,"sin tendencia"
620871382,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620871382,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620871382,"D","Agricultura, silvicultura y ganaderia",9.20843414962291,0.029940766056975,0.416046763216675,0.0361767975885191,0.752800620280662,0.0102669747306889,"sin tendencia"
620871382,"E","Infraestructura antropica",0.0262827166244506,-0.00196108210314729,0.00377628309784949,-0.435587032662514,0.000365447225975331,-2.37133942196773e-05,"perdida"
620871382,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620871382,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620871382,"H","Cuerpos de agua",0.534222323913127,0.000828841944027672,0.348513888882625,0.120284562884753,0.287567434609669,0.00181386546630946,"sin tendencia"
620871382,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620871382,"NAT","Cobertura natural",90.7652903092094,-0.0279797127777908,0.448422855397317,-0.0335927406179106,0.77057783395524,-0.00988291789819505,"sin tendencia"
620872713,"A","Bosque natural",0.351411141455173,0.00252053615118169,4.50390615295276e-05,0.351890237105752,0.00157224076668442,0.00203293376317661,"incremento"
620872713,"ANT","Uso antropico",98.8871865719557,-0.00685525851893808,5.19108561903539e-05,-0.322001349115953,0.00358024633117444,-0.00649882214413822,"perdida"
620872713,"B","Vegetacion altoandina",0.105713914090302,-0.000712072962063311,0.207883694925818,-0.13953907641286,0.212066371703963,-0.000953755041241265,"sin tendencia"
620872713,"C","Otra formacion natural",0.655683375662193,0.00504674593958212,6.14833867456285e-07,0.449872951783609,4.75578432702569e-05,0.00509994076134463,"incremento"
620872713,"D","Agricultura, silvicultura y ganaderia",79.8145873844624,-0.0203457720731475,6.01632658943661e-15,-0.771007214417083,2.72748476776409e-12,-0.0191886129797804,"perdida"
620872713,"E","Infraestructura antropica",19.0725991874933,0.0134905135542096,5.8893495217731e-06,0.327132844719395,0.0030807504356524,0.0112708881497388,"incremento"
620872713,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620872713,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620872713,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620872713,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620872713,"NAT","Cobertura natural",1.11280843120767,0.0068552091287005,5.19158767213091e-05,0.322415498932285,0.00357571383388942,0.00650077376381637,"incremento"
620872747,"A","Bosque natural",72.1994738280773,0.0561149242223987,0.000132129494348296,0.34961019667423,0.00175786343241089,0.0505666120793902,"incremento"
620872747,"ANT","Uso antropico",4.32968504257587,-0.103989884041331,3.08406085077905e-08,-0.409394839971682,0.000247035148230054,-0.0959338047183477,"perdida"
620872747,"B","Vegetacion altoandina",9.67474164441228,-0.0597172101180285,0.0697107927518226,-0.103081873178866,0.362039266942791,-0.0258812752480689,"sin tendencia"
620872747,"C","Otra formacion natural",13.796103708446,0.10759219121866,0.00227095288688649,0.232414800279543,0.038591742596595,0.0447175444828145,"incremento"
620872747,"D","Agricultura, silvicultura y ganaderia",4.22860238235444,-0.10377705067494,4.02144219996065e-08,-0.437987495461768,8.77733991933207e-05,-0.0997711569070816,"perdida"
620872747,"E","Infraestructura antropica",0.101082660221436,-0.000212833366391075,0.947140364973214,0.204529521043766,0.0931467261860592,0,"sin tendencia"
620872747,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620872747,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620872747,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620872747,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620872747,"NAT","Cobertura natural",95.6703191809356,0.103989905323028,3.08405526849136e-08,0.411452430868196,0.000226032405814769,0.0959340482950183,"incremento"
620874089,"A","Bosque natural",0.0451942254585447,-0.00259166254021365,2.38766474828828e-11,-0.542940827353188,3.66170999734173e-06,-0.00216546000403332,"perdida"
620874089,"ANT","Uso antropico",99.9449844658375,0.0035855554281868,1.81895926976437e-15,0.655059736956339,6.33640731866903e-09,0.00337795777754802,"incremento"
620874089,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620874089,"C","Otra formacion natural",0.00982369747362099,-0.000993802014949747,6.14138861182034e-06,-0.531314861730295,2.97987293949635e-05,0,"perdida"
620874089,"D","Agricultura, silvicultura y ganaderia",51.3537041842937,-0.00778465009317183,0.108591892034093,-0.0976866981015837,0.382082896411017,-0.00554275783625376,"sin tendencia"
620874089,"E","Infraestructura antropica",48.5912802815437,0.01137020552136,0.0203005465969185,0.163768069876369,0.141780121737416,0.00888744990030885,"sin tendencia"
620874089,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620874089,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620874089,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620874089,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620874089,"NAT","Cobertura natural",0.0550179229321657,-0.00358546455516339,1.82037345530927e-15,-0.688505921572505,3.2665377252312e-09,-0.00337788078468293,"perdida"
620874123,"A","Bosque natural",67.8092184662819,0.0933672071174196,6.49112440910239e-16,0.693308179838257,3.82172845676227e-10,0.0916294824509414,"incremento"
620874123,"ANT","Uso antropico",9.74054697231623,-0.0294441279247984,9.48770572519605e-10,-0.503236279740196,5.72893590488491e-06,-0.0254366988007899,"perdida"
620874123,"B","Vegetacion altoandina",9.2168834246695,-0.0179166871683906,5.82496457572116e-10,-0.578991050192832,1.75286573446708e-07,-0.0139912962913523,"perdida"
620874123,"C","Otra formacion natural",13.2295875810087,-0.0457502973543781,2.20183756309022e-07,-0.518441059281882,3.06785507885555e-06,-0.0413177270150091,"perdida"
620874123,"D","Agricultura, silvicultura y ganaderia",9.73715839907527,-0.0293068995255472,1.51398364268082e-09,-0.495494183128809,7.96257943065511e-06,-0.0242087205773913,"perdida"
620874123,"E","Infraestructura antropica",0.00338857324095443,-0.000137228399251306,0.51249127711707,-0.0856893070496975,0.535078012644502,0,"sin tendencia"
620874123,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620874123,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620874123,"H","Cuerpos de agua",0.0037602246447932,-0.00025614461868977,0.0220318208599105,-0.300899078355302,0.0213319519773977,0,"perdida"
620874123,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620874123,"NAT","Cobertura natural",90.2594496966049,0.029444077975961,9.48846636887125e-10,0.502909820880188,5.73731431521721e-06,0.0254365891494095,"incremento"
620874129,"A","Bosque natural",95.7734523713589,0.0457983465400463,0.12754716517972,-0.129540634331779,0.248038744387799,-0.0245928764343282,"sin tendencia"
620874129,"ANT","Uso antropico",0.8373515837593,-0.0699491196073497,0.0342606218069189,-0.3682947537517,0.00462408991762012,0,"perdida"
620874129,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620874129,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620874129,"D","Agricultura, silvicultura y ganaderia",0.8373515837593,-0.0699491196073497,0.0342606218069189,-0.3682947537517,0.00462408991762012,0,"perdida"
620874129,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620874129,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620874129,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620874129,"H","Cuerpos de agua",3.3892001863569,0.0241508147911661,0.0202090454557091,0.41869035062356,0.000171733930402283,0.050954585146558,"incremento"
620874129,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620874129,"NAT","Cobertura natural",99.1626525577158,0.0699491613312123,0.0342606495239324,0.23570585777741,0.0355495356281631,1.3692075769786e-07,"incremento"
620874138,"A","Bosque natural",99.9879786372185,-0.000193484728601112,0.736520539220468,0.282137450313046,0.031440377635132,0,"perdida"
620874138,"ANT","Uso antropico",0.00611180323176085,0.000894410229038171,0.0913759169214646,0.223606797749979,0.0997714364192216,0,"sin tendencia"
620874138,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620874138,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620874138,"D","Agricultura, silvicultura y ganaderia",0.00611180323176085,0.000894410229038171,0.0913759169214646,0.223606797749979,0.0997714364192216,0,"sin tendencia"
620874138,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620874138,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620874138,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620874138,"H","Cuerpos de agua",0.00590961142734159,-0.000700942983212625,0.00126106204568693,-0.42552326290247,0.00125803151724464,0,"perdida"
620874138,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620874138,"NAT","Cobertura natural",99.9938882486458,-0.000894427711813725,0.0913726330168443,0.134935302323631,0.308150832181458,0,"sin tendencia"
620875461,"A","Bosque natural",0.0144428435305599,0.00119650271690824,7.8000854021444e-06,0.525091766321067,4.71593330128912e-05,0,"perdida"
620875461,"ANT","Uso antropico",92.9711692780256,-0.0691376682405843,7.52555985045409e-16,-0.729140523745779,3.92097235662836e-11,-0.0739617658698042,"perdida"
620875461,"B","Vegetacion altoandina",0.309896885300986,0.00664485045132098,0.0787354450094973,0.411354443232769,0.000208930430749347,0.00472031802368849,"incremento"
620875461,"C","Otra formacion natural",6.70449293218553,0.0612962700594321,9.37842370282784e-14,0.690629580590192,3.91310400067299e-10,0.0578992683532203,"incremento"
620875461,"D","Agricultura, silvicultura y ganaderia",48.6104084551334,-0.048094821244646,3.90613791130852e-07,-0.45956392165667,3.18269777775632e-05,-0.0475827612245087,"perdida"
620875461,"E","Infraestructura antropica",44.3607608228922,-0.0210428469959385,0.00222300659287546,-0.280949384288421,0.0110821428924536,-0.0117652118205946,"perdida"
620875461,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620875461,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620875461,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620875461,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620875461,"NAT","Cobertura natural",7.02883266101708,0.0691376232276613,7.52565552576591e-16,0.729140523745779,3.92097235662836e-11,0.0739616445144234,"incremento"
620875503,"A","Bosque natural",76.9862502813339,0.0976848199711957,0.0358001562310383,0.203610952443205,0.0671695026520289,0.0955024692747352,"sin tendencia"
620875503,"ANT","Uso antropico",22.5007590268797,-0.0968862242517699,0.0395870778573109,-0.193301537129625,0.0823408736396434,-0.0936371191138663,"sin tendencia"
620875503,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620875503,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620875503,"D","Agricultura, silvicultura y ganaderia",22.3115167766809,-0.095385329808347,0.0416852426134586,-0.203610952443205,0.0671695026520289,-0.0854905872117904,"sin tendencia"
620875503,"E","Infraestructura antropica",0.189242250198731,-0.00150089444342294,0.350145678817557,-0.0184025828523115,0.879060395299893,0,"sin tendencia"
620875503,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620875503,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620875503,"H","Cuerpos de agua",0.51299141254276,-0.000798572859539884,0.341519376083437,-0.0232262898341629,0.842858785882874,-0.000106971300042736,"sin tendencia"
620875503,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620875503,"NAT","Cobertura natural",77.4992416938767,0.0968862471116558,0.0395870329950022,0.193301537129625,0.0823408736396434,0.0936371098006413,"sin tendencia"
620875505,"A","Bosque natural",98.0545355379581,0.0210256452408337,0.113490089783968,-0.198972386736855,0.0743085007779035,-0.0129316002130476,"sin tendencia"
620875505,"ANT","Uso antropico",0.472220358387859,-0.0323096310498319,0.0207093001267752,-0.428269969054439,0.000133209476760156,-0.00517549420706052,"perdida"
620875505,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620875505,"C","Otra formacion natural",0.0105281686410308,-0.000869117111079461,0.0457924448970291,-0.262575453814459,0.0498636902105405,0,"perdida"
620875505,"D","Agricultura, silvicultura y ganaderia",0.470858957378369,-0.0322888567004324,0.0208540300794944,-0.43247471776789,0.000115370083607206,-0.00494756094632102,"perdida"
620875505,"E","Infraestructura antropica",0.00136140100948978,-2.07743493994735e-05,0.804908394771706,-0.0367239887355847,0.80404989167618,0,"sin tendencia"
620875505,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620875505,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620875505,"H","Cuerpos de agua",1.46271347766742,0.0121531054276211,0.000145886490302093,0.515855318337832,3.43564781496528e-06,0.0163458442936333,"incremento"
620875505,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620875505,"NAT","Cobertura natural",99.5277771842666,0.0323096335573759,0.020709324318009,0.431537514091621,0.000102596817367277,0.00517560270635955,"incremento"
620875514,"A","Bosque natural",99.9424129724503,0.000902680473972534,0.209745627499022,0.0671333666213511,0.569716693533929,0,"sin tendencia"
620875514,"ANT","Uso antropico",0.00393477326724678,2.95292552889067e-05,0.859605175490934,0.0238704958013144,0.874620556135231,0,"sin tendencia"
620875514,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620875514,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620875514,"D","Agricultura, silvicultura y ganaderia",0.00393477326724678,2.95292552889067e-05,0.859605175490934,0.0238704958013144,0.874620556135231,0,"sin tendencia"
620875514,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620875514,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620875514,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620875514,"H","Cuerpos de agua",0.0536526025098283,-0.000932186340810956,0.181182016719926,-0.0426599221082915,0.722170802462762,0,"sin tendencia"
620875514,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620875514,"NAT","Cobertura natural",99.9960655749601,-2.9505866840046e-05,0.859716314275204,0.0834520957958483,0.477423183654111,0,"sin tendencia"
620876832,"A","Bosque natural",0.971655622124673,0.0237431765427397,5.00977913869601e-05,0.305852558507833,0.00810047417487278,0.0140883546555419,"incremento"
620876832,"ANT","Uso antropico",92.4308687401935,-0.0253674880152419,0.000757577105117048,-0.360951215936143,0.0011025735745815,-0.0279738118739153,"perdida"
620876832,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620876832,"C","Otra formacion natural",6.59747445955872,0.00162430289315022,0.744223849284739,0.0491611360662447,0.666077501616859,0.00325950090828625,"sin tendencia"
